sport,start_time_weekday_cat,start_time_daytime_cat,start_time_season_cat,duration_s,distance_km,calories_kcal,speed_avg_kmh,speed_max_kmh,start_lat,start_long,end_lat,end_long,hydration_l,created_date_year,created_date_month,created_date_day,created_date_hour,created_date_minute,created_date_second,start_time_year,start_time_month,start_time_day,start_time_hour,start_time_minute,start_time_second,end_time_year,end_time_month,end_time_day,end_time_hour,end_time_minute,end_time_second,sport_BADMINTON,sport_BEACH_VOLLEY,sport_CROSSFIT,sport_CROSS_TRAINING,sport_CYCLING_SPORT,sport_CYCLING_TRANSPORTATION,sport_FITNESS_WALKING,sport_ICE_SKATING,sport_ROLLER_SKATING,sport_RUNNING,sport_RUNNING_CANICROSS,sport_SKIING_CROSS_COUNTRY,sport_STAIR_CLIMBING,sport_STRETCHING,sport_SWIMMING,sport_WALKING,sport_WEIGHT_TRAINING,source_INPUT_MANUAL_MOBILE,source_TRACK_MOBILE,start_time_weekday_Friday,start_time_weekday_Monday,start_time_weekday_Saturday,start_time_weekday_Sunday,start_time_weekday_Thursday,start_time_weekday_Tuesday,start_time_weekday_Wednesday,start_time_daytime_AFTERNOON,start_time_daytime_EVENING,start_time_daytime_MORNING,start_time_daytime_NIGHT,start_time_season_AUTUMN,start_time_season_SPRING,start_time_season_SUMMER,start_time_season_WINTER
WALKING,Tuesday,AFTERNOON,WINTER,1265,1.49,112.103,4.240316205533597,11.7,64.231936,27.729744,64.231792,27.729502,0.13289327687626773,2017,1,24,15,33,18,2017,1,24,15,32,14,2017,1,24,15,53,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
WALKING,Wednesday,MORNING,WINTER,1784,2.17,161.035,4.378923766816143,6.3,64.231714,27.729651,64.231768,27.729481,0.13289327687626773,2017,1,25,9,18,11,2017,1,25,9,16,19,2017,1,25,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
WALKING,Wednesday,AFTERNOON,WINTER,1760,2.18,160.544,4.459090909090909,7.2,64.231809,27.729404,64.232001,27.729511,0.13289327687626773,2017,1,25,15,0,42,2017,1,25,14,59,29,2017,1,25,15,28,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
WEIGHT_TRAINING,Wednesday,EVENING,WINTER,2400,0.0,393.333,0.0,2.400000035762787,64.231809,27.729404,64.232001,27.729511,0.2025800774647887,2017,1,25,19,30,15,2017,1,25,18,29,0,2017,1,25,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
WALKING,Thursday,MORNING,WINTER,1758,1.69,139.51,3.46075085324232,8.1,64.293289,27.657369,64.293276,27.657566,0.13289327687626773,2017,1,26,7,27,23,2017,1,26,7,26,10,2017,1,26,7,55,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
WALKING,Thursday,AFTERNOON,WINTER,1381,2.28,197.391,5.943519188993482,7.2,64.223579,27.673844,64.223685,27.673853,0.13289327687626773,2017,1,26,14,31,40,2017,1,26,14,8,23,2017,1,26,14,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
BADMINTON,Thursday,EVENING,WINTER,3600,0.0,540.833,0.0,5.0,64.223579,27.673844,64.223685,27.673853,0.265088,2017,1,26,20,34,46,2017,1,26,17,0,0,2017,1,26,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
WALKING,Friday,MORNING,WINTER,1701,2.21,159.571,4.677248677248677,6.3,64.231761,27.730254,64.231814,27.729583,0.13289327687626773,2017,1,27,6,24,33,2017,1,27,6,23,11,2017,1,27,6,51,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
WALKING,Friday,AFTERNOON,WINTER,2261,2.73,203.227,4.346749226006191,7.2,64.231808,27.729494,64.231719,27.72955,0.13289327687626773,2017,1,27,14,26,43,2017,1,27,14,25,14,2017,1,27,15,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Saturday,MORNING,WINTER,2764,3.11,238.715,4.050651230101303,5.4,64.232983,27.650679,64.233031,27.650755,0.13289327687626773,2017,1,28,7,34,22,2017,1,28,7,33,11,2017,1,28,8,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
SKIING_CROSS_COUNTRY,Saturday,AFTERNOON,WINTER,2410,7.12,716.007,10.635684647302906,30.6,64.231852,27.729645,64.231762,27.729509,0.36871936842105263,2017,1,28,13,27,18,2017,1,28,12,46,54,2017,1,28,13,27,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Saturday,AFTERNOON,WINTER,2755,3.8,279.455,4.96551724137931,6.3,64.231788,27.729748,64.232009,27.729482,0.13289327687626773,2017,1,28,16,9,42,2017,1,28,16,7,5,2017,1,28,16,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ROLLER_SKATING,Sunday,MORNING,WINTER,2014,3.39,214.208,6.059582919563058,27.0,64.214991,27.690132,64.214948,27.690213,0.20860327999999995,2017,1,29,8,42,10,2017,1,29,8,40,48,2017,1,29,9,14,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
WEIGHT_TRAINING,Sunday,AFTERNOON,WINTER,2700,0.0,442.5,0.0,2.400000035762787,64.232024,27.730545,64.232013,27.729417,0.2025800774647887,2017,1,29,14,45,44,2017,1,29,13,45,0,2017,1,29,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
WALKING,Sunday,EVENING,WINTER,2420,3.07,223.85,4.56694214876033,7.2,64.232024,27.730545,64.232013,27.729417,0.13289327687626773,2017,1,29,17,58,43,2017,1,29,17,18,17,2017,1,29,17,58,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
WALKING,Monday,MORNING,WINTER,1500,2.2,172.169,5.28,10.054601488563929,64.231751,27.729568,64.232006,27.729474,0.13289327687626773,2017,1,30,8,25,37,2017,1,30,7,25,0,2017,1,30,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
WALKING,Monday,AFTERNOON,WINTER,2084,2.64,192.609,4.560460652591171,8.1,64.231751,27.729568,64.232006,27.729474,0.13289327687626773,2017,1,30,14,42,8,2017,1,30,14,39,48,2017,1,30,15,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
BADMINTON,Monday,AFTERNOON,WINTER,3600,0.0,540.833,0.0,5.0,64.231751,27.729568,64.232006,27.729474,0.265088,2017,2,3,15,46,4,2017,1,30,14,45,0,2017,1,30,15,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Tuesday,MORNING,WINTER,1401,1.83,131.846,4.702355460385439,8.1,64.232056,27.729332,64.231829,27.729574,0.13289327687626773,2017,1,31,6,5,11,2017,1,31,5,42,51,2017,1,31,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
WALKING,Tuesday,AFTERNOON,WINTER,2084,3.05,238.202,5.268714011516314,8.1,64.232009,27.729499,64.231805,27.729576,0.13289327687626773,2017,1,31,16,41,10,2017,1,31,16,38,51,2017,1,31,17,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
WALKING,Wednesday,MORNING,WINTER,2188,2.78,202.574,4.574040219378427,15.3,64.231878,27.729566,64.231834,27.729488,0.13289327687626773,2017,2,1,6,36,6,2017,2,1,6,0,10,2017,2,1,6,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
WALKING,Wednesday,AFTERNOON,WINTER,1868,2.21,165.958,4.259100642398287,8.1,64.231879,27.729557,64.232009,27.729621,0.13289327687626773,2017,2,1,14,15,0,2017,2,1,13,44,24,2017,2,1,14,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
WEIGHT_TRAINING,Wednesday,EVENING,WINTER,2700,0.0,442.5,0.0,2.400000035762787,64.231879,27.729557,64.232009,27.729621,0.2025800774647887,2017,2,1,19,47,12,2017,2,1,17,45,0,2017,2,1,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
ROLLER_SKATING,Thursday,MORNING,WINTER,707,2.2,117.708,11.202263083451204,24.3,64.226476,27.715155,64.226609,27.716189,0.20860327999999995,2017,2,2,10,0,15,2017,2,2,9,58,43,2017,2,2,10,10,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
WALKING,Thursday,MORNING,WINTER,876,1.01,76.6976,4.150684931506849,23.4,64.226585,27.716186,64.225852,27.717162,0.13289327687626773,2017,2,2,10,12,22,2017,2,2,10,10,49,2017,2,2,10,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
WALKING,Thursday,AFTERNOON,WINTER,2036,2.36,178.798,4.172888015717092,8.1,64.231841,27.729781,64.231796,27.729587,0.13289327687626773,2017,2,2,16,4,34,2017,2,2,16,3,31,2017,2,2,16,37,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
WALKING,Friday,MORNING,WINTER,2504,2.34,195.839,3.364217252396165,8.1,64.23203,27.729078,64.231874,27.729568,0.13289327687626773,2017,2,3,8,56,19,2017,2,3,8,19,53,2017,2,3,9,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RUNNING,Friday,AFTERNOON,WINTER,2613,5.22,505.189,7.191733639494833,16.2,64.231769,27.72909,64.231771,27.729627,0.2855424999999999,2017,2,3,16,6,30,2017,2,3,16,5,29,2017,2,3,16,49,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Saturday,MORNING,WINTER,2015,1.91,158.748,3.412406947890819,6.3,64.231834,27.729448,64.232015,27.729562,0.13289327687626773,2017,2,4,8,34,38,2017,2,4,8,0,51,2017,2,4,8,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
BADMINTON,Saturday,AFTERNOON,WINTER,4200,0.0,630.972,0.0,5.0,64.231834,27.729448,64.232015,27.729562,0.265088,2017,2,5,9,12,54,2017,2,4,13,0,0,2017,2,4,14,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Sunday,MORNING,WINTER,2086,2.22,174.722,3.831255992329818,5.4,64.231877,27.729567,64.231822,27.729548,0.13289327687626773,2017,2,5,8,32,28,2017,2,5,8,30,46,2017,2,5,9,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
SWIMMING,Sunday,AFTERNOON,WINTER,1800,1.0,355.088,2.0,2.888888782925076,64.231877,27.729567,64.231822,27.729548,0.17571,2017,2,5,15,25,25,2017,2,5,14,24,0,2017,2,5,14,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
WALKING,Monday,MORNING,WINTER,2405,2.35,192.481,3.517671517671517,8.1,64.231883,27.730287,64.231911,27.729564,0.13289327687626773,2017,2,6,10,15,30,2017,2,6,9,41,6,2017,2,6,10,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
WALKING,Monday,AFTERNOON,WINTER,1829,2.32,169.171,4.566429743028977,8.1,64.231818,27.72954,64.231766,27.729563,0.13289327687626773,2017,2,6,14,20,0,2017,2,6,14,18,54,2017,2,6,14,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Tuesday,MORNING,WINTER,1567,1.7000000000000002,132.634,3.9055520102105934,8.1,64.23171,27.729385,64.231777,27.72958,0.13289327687626773,2017,2,7,6,55,12,2017,2,7,6,53,51,2017,2,7,7,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
WEIGHT_TRAINING,Tuesday,AFTERNOON,WINTER,2700,0.0,442.5,0.0,2.400000035762787,64.231785,27.729687,64.231852,27.729564,0.2025800774647887,2017,2,7,15,20,55,2017,2,7,12,20,0,2017,2,7,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
WALKING,Tuesday,AFTERNOON,WINTER,1775,2.45,180.311,4.969014084507043,7.2,64.231785,27.729687,64.231852,27.729564,0.13289327687626773,2017,2,7,15,36,30,2017,2,7,15,35,19,2017,2,7,16,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
WALKING,Wednesday,MORNING,WINTER,1898,2.19,166.249,4.153846153846153,6.3,64.231849,27.729575,64.231821,27.729474,0.13289327687626773,2017,2,8,6,43,27,2017,2,8,6,41,53,2017,2,8,7,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
ROLLER_SKATING,Wednesday,AFTERNOON,WINTER,1347,3.58,198.521,9.56792873051225,26.1,64.226503,27.715569,64.226533,27.715601,0.20860327999999995,2017,2,8,12,57,9,2017,2,8,12,55,47,2017,2,8,13,18,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
WALKING,Wednesday,AFTERNOON,WINTER,695,0.95,69.1808,4.920863309352518,19.8,64.2319,27.729475,64.231816,27.729556,0.13289327687626773,2017,2,8,16,47,27,2017,2,8,16,45,48,2017,2,8,16,57,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
WALKING,Thursday,MORNING,WINTER,1766,2.17,160.346,4.423556058890148,6.3,64.231943,27.729468,64.231791,27.729656,0.13289327687626773,2017,2,9,9,24,27,2017,2,9,8,54,42,2017,2,9,9,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
WALKING,Thursday,AFTERNOON,WINTER,1834,2.13,161.236,4.181025081788441,7.2,64.231775,27.729548,64.231784,27.729529,0.13289327687626773,2017,2,9,13,8,2,2017,2,9,13,5,52,2017,2,9,13,36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
BADMINTON,Thursday,AFTERNOON,WINTER,3600,0.0,540.833,0.0,5.0,64.231775,27.729548,64.231784,27.729529,0.265088,2017,2,9,18,50,51,2017,2,9,16,0,0,2017,2,9,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
WALKING,Friday,MORNING,WINTER,2007,2.2,170.845,3.946188340807175,5.4,64.231845,27.729464,64.231804,27.729597,0.13289327687626773,2017,2,10,7,1,28,2017,2,10,7,0,20,2017,2,10,7,33,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
WALKING,Friday,AFTERNOON,WINTER,1364,1.53,117.6,4.038123167155425,6.3,64.231794,27.729552,64.231768,27.729547,0.13289327687626773,2017,2,10,14,5,48,2017,2,10,13,43,25,2017,2,10,14,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BADMINTON,Friday,AFTERNOON,WINTER,3600,0.0,540.833,0.0,5.0,64.231794,27.729552,64.231768,27.729547,0.265088,2017,2,10,19,57,9,2017,2,10,16,0,0,2017,2,10,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ROLLER_SKATING,Saturday,MORNING,WINTER,2196,4.13,251.819,6.770491803278689,23.4,64.214929,27.690171,64.214935,27.690087,0.20860327999999995,2017,2,11,8,23,23,2017,2,11,8,22,13,2017,2,11,8,58,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
WALKING,Saturday,AFTERNOON,WINTER,1497,1.89,138.084,4.545090180360721,9.0,64.211168,27.76907,64.211295,27.768808,0.13289327687626773,2017,2,11,15,0,48,2017,2,11,14,59,35,2017,2,11,15,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Sunday,MORNING,WINTER,1893,2.18,165.631,4.145800316957211,6.3,64.231814,27.729333,64.231785,27.729537,0.13289327687626773,2017,2,12,9,50,55,2017,2,12,9,19,29,2017,2,12,9,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
WEIGHT_TRAINING,Sunday,AFTERNOON,WINTER,2700,0.0,442.5,0.0,2.400000035762787,64.231814,27.729333,64.231785,27.729537,0.2025800774647887,2017,2,12,19,1,40,2017,2,12,11,1,0,2017,2,12,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
WALKING,Sunday,EVENING,WINTER,2347,4.19,383.606,6.426927993182788,8.1,64.231727,27.729638,64.231808,27.7296,0.13289327687626773,2017,2,12,17,57,43,2017,2,12,17,56,41,2017,2,12,18,35,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
WALKING,Monday,MORNING,WINTER,674,0.89,63.8405,4.753709198813056,7.2,64.231719,27.729779,64.231854,27.729478,0.13289327687626773,2017,2,13,5,14,48,2017,2,13,5,13,25,2017,2,13,5,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
WALKING,Monday,EVENING,WINTER,1448,1.75,130.222,4.350828729281767,7.2,64.231851,27.729832,64.232033,27.729478,0.13289327687626773,2017,2,13,18,16,40,2017,2,13,18,14,1,2017,2,13,18,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
WALKING,Tuesday,MORNING,WINTER,1828,2.15,161.862,4.234135667396061,8.1,64.231959,27.72929,64.231768,27.729596,0.13289327687626773,2017,2,14,7,8,44,2017,2,14,7,6,10,2017,2,14,7,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
WEIGHT_TRAINING,Tuesday,AFTERNOON,WINTER,2700,0.0,442.5,0.0,2.400000035762787,64.231584,27.729603,64.231764,27.729683,0.2025800774647887,2017,2,14,13,36,54,2017,2,14,12,36,0,2017,2,14,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
WALKING,Tuesday,AFTERNOON,WINTER,1807,2.28,166.619,4.542335362479247,8.1,64.231584,27.729603,64.231764,27.729683,0.13289327687626773,2017,2,14,16,26,50,2017,2,14,16,25,49,2017,2,14,16,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
WALKING,Wednesday,MORNING,WINTER,2143,2.88,205.788,4.838077461502566,7.2,64.231791,27.729379,64.231794,27.72955,0.13289327687626773,2017,2,15,9,34,53,2017,2,15,8,59,25,2017,2,15,9,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
SWIMMING,Wednesday,AFTERNOON,WINTER,2700,1.2,467.092,1.5999999999999992,2.888888782925076,64.231792,27.729792,64.231787,27.729477,0.17571,2017,2,15,17,2,18,2017,2,15,16,1,0,2017,2,15,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
WALKING,Wednesday,EVENING,WINTER,2649,3.58,257.43,4.8652321630804085,9.0,64.231792,27.729792,64.231787,27.729477,0.13289327687626773,2017,2,15,17,11,12,2017,2,15,17,9,6,2017,2,15,17,53,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
WALKING,Thursday,AFTERNOON,WINTER,1380,1.79,129.332,4.669565217391304,7.2,64.231861,27.729671,64.231819,27.729509,0.13289327687626773,2017,2,16,14,45,54,2017,2,16,14,43,24,2017,2,16,15,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
BADMINTON,Thursday,AFTERNOON,WINTER,3600,0.0,540.833,0.0,5.0,64.231861,27.729671,64.231819,27.729509,0.265088,2017,2,16,20,1,59,2017,2,16,16,0,0,2017,2,16,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
WALKING,Friday,MORNING,WINTER,1998,2.09,165.796,3.765765765765765,7.2,64.231998,27.729411,64.231787,27.729556,0.13289327687626773,2017,2,17,9,5,11,2017,2,17,9,3,24,2017,2,17,9,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
WALKING,Friday,AFTERNOON,WINTER,2403,3.31,243.065,4.95880149812734,9.0,64.231907,27.729448,64.231865,27.729571,0.13289327687626773,2017,2,17,15,45,53,2017,2,17,15,43,28,2017,2,17,16,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Saturday,MORNING,WINTER,2400,2.71,207.687,4.064999999999999,7.2,64.231793,27.729633,64.231741,27.729587,0.13289327687626773,2017,2,18,8,8,47,2017,2,18,8,6,13,2017,2,18,8,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ROLLER_SKATING,Saturday,AFTERNOON,WINTER,852,2.29,126.645,9.676056338028168,23.4,64.211188,27.768826,64.211327,27.768723,0.20860327999999995,2017,2,18,12,11,29,2017,2,18,12,10,20,2017,2,18,12,24,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Sunday,MORNING,WINTER,2351,2.3,188.277,3.52190557209698,6.3,64.231849,27.730415,64.231814,27.729545,0.13289327687626773,2017,2,19,10,7,11,2017,2,19,9,28,42,2017,2,19,10,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
SKIING_CROSS_COUNTRY,Sunday,AFTERNOON,WINTER,3250,8.03,853.534,8.89476923076923,25.2,64.231594,27.729507,64.231734,27.729559,0.36871936842105263,2017,2,19,13,28,34,2017,2,19,13,27,25,2017,2,19,14,21,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
WALKING,Monday,MORNING,WINTER,2175,2.23,178.553,3.691034482758621,7.2,64.231915,27.729467,64.231808,27.729645,0.13289327687626773,2017,2,20,8,13,45,2017,2,20,8,11,26,2017,2,20,8,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
WEIGHT_TRAINING,Monday,AFTERNOON,WINTER,2700,0.0,442.5,0.0,2.400000035762787,64.231639,27.729703,64.231776,27.729549,0.2025800774647887,2017,2,20,17,6,38,2017,2,20,14,5,0,2017,2,20,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Monday,AFTERNOON,WINTER,1210,1.33,103.157,3.957024793388429,6.3,64.231639,27.729703,64.231776,27.729549,0.13289327687626773,2017,2,20,16,45,6,2017,2,20,16,43,56,2017,2,20,17,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
WALKING,Tuesday,MORNING,WINTER,2292,2.56,197.142,4.020942408376963,7.2,64.231904,27.729509,64.231792,27.729497,0.13289327687626773,2017,2,21,7,26,14,2017,2,21,7,24,25,2017,2,21,8,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
SKIING_CROSS_COUNTRY,Tuesday,AFTERNOON,WINTER,2971,6.88,747.423,8.336587007741501,26.1,64.231888,27.729541,64.231758,27.729491,0.36871936842105263,2017,2,21,13,2,57,2017,2,21,13,1,39,2017,2,21,13,51,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
WALKING,Tuesday,AFTERNOON,WINTER,1721,2.3,164.186,4.811156304474142,10.8,64.232007,27.729794,64.231779,27.72951,0.13289327687626773,2017,2,21,16,52,8,2017,2,21,16,50,21,2017,2,21,17,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
